dataset,classifier,metric,experimento,experimento_num,valor,author
tic-tac-toe,svm,f1_score,v12,12,0.48,leandro-menoni
tic-tac-toe,svm,f1_score,v13,13,0.44,leandro-menoni
tic-tac-toe,svm,f1_score,v14,14,0.4,leandro-menoni
tic-tac-toe,svm,f1_score,v15,15,0.42,leandro-menoni
tic-tac-toe,svm,f1_score,v16,16,0.46,leandro-menoni
tic-tac-toe,svm,f1_score,v17,17,0.44,leandro-menoni
tic-tac-toe,svm,f1_score,v18,18,0.46,leandro-menoni
tic-tac-toe,svm,f1_score,v19,19,0.46,leandro-menoni
tic-tac-toe,svm,f1_score,v20,20,0.44,leandro-menoni
vertebra-column,decision_tree,accuracy,v1,1,0.8548387096774194,eduardo-barbeiro
vertebra-column,decision_tree,accuracy,v2,2,0.9032258064516128,eduardo-barbeiro
vertebra-column,decision_tree,accuracy,v3,3,0.7580645161290323,eduardo-barbeiro
vertebra-column,decision_tree,accuracy,v4,4,0.6935483870967742,eduardo-barbeiro
vertebra-column,decision_tree,accuracy,v5,5,0.8064516129032258,eduardo-barbeiro
vertebra-column,decision_tree,accuracy,v6,6,0.7741935483870968,eduardo-barbeiro
vertebra-column,decision_tree,accuracy,v7,7,0.8870967741935484,eduardo-barbeiro
vertebra-column,decision_tree,accuracy,v8,8,0.7258064516129032,eduardo-barbeiro
vertebra-column,decision_tree,accuracy,v9,9,0.7903225806451613,eduardo-barbeiro
vertebra-column,decision_tree,accuracy,v10,10,0.7580645161290323,eduardo-barbeiro
vertebra-column,decision_tree,accuracy,v11,11,0.7903225806451613,eduardo-barbeiro
vertebra-column,decision_tree,accuracy,v12,12,0.8225806451612904,eduardo-barbeiro
vertebra-column,decision_tree,accuracy,v13,13,0.8387096774193549,eduardo-barbeiro
vertebra-column,decision_tree,accuracy,v14,14,0.7903225806451613,eduardo-barbeiro
vertebra-column,decision_tree,accuracy,v15,15,0.8387096774193549,eduardo-barbeiro
vertebra-column,decision_tree,accuracy,v16,16,0.7580645161290323,eduardo-barbeiro
vertebra-column,decision_tree,accuracy,v17,17,0.7580645161290323,eduardo-barbeiro
vertebra-column,decision_tree,accuracy,v18,18,0.8387096774193549,eduardo-barbeiro
vertebra-column,decision_tree,accuracy,v19,19,0.7741935483870968,eduardo-barbeiro
vertebra-column,decision_tree,accuracy,v20,20,0.7419354838709677,eduardo-barbeiro
vertebra-column,decision_tree,f1_score,v1,1,0.8238977165105755,eduardo-barbeiro
vertebra-column,decision_tree,f1_score,v2,2,0.8840492034684412,eduardo-barbeiro
vertebra-column,decision_tree,f1_score,v3,3,0.6895268474215842,eduardo-barbeiro
vertebra-column,decision_tree,f1_score,v4,4,0.630299776851501,eduardo-barbeiro
vertebra-column,decision_tree,f1_score,v5,5,0.6939574567554931,eduardo-barbeiro
vertebra-column,decision_tree,f1_score,v6,6,0.6579535200224855,eduardo-barbeiro
vertebra-column,decision_tree,f1_score,v7,7,0.8221743982145703,eduardo-barbeiro
vertebra-column,decision_tree,f1_score,v8,8,0.7127196919823647,eduardo-barbeiro
vertebra-column,decision_tree,f1_score,v9,9,0.6980539861895795,eduardo-barbeiro
vertebra-column,decision_tree,f1_score,v10,10,0.7326923076923076,eduardo-barbeiro
vertebra-column,decision_tree,f1_score,v11,11,0.7057277391243235,eduardo-barbeiro
vertebra-column,decision_tree,f1_score,v12,12,0.7739695340501792,eduardo-barbeiro
vertebra-column,decision_tree,f1_score,v13,13,0.7822906618896698,eduardo-barbeiro
vertebra-column,decision_tree,f1_score,v14,14,0.767475747941632,eduardo-barbeiro
vertebra-column,decision_tree,f1_score,v15,15,0.7720588235294118,eduardo-barbeiro
vertebra-column,decision_tree,f1_score,v16,16,0.6785340936089334,eduardo-barbeiro
vertebra-column,decision_tree,f1_score,v17,17,0.7139876718824087,eduardo-barbeiro
vertebra-column,decision_tree,f1_score,v18,18,0.786816220880069,eduardo-barbeiro
vertebra-column,decision_tree,f1_score,v19,19,0.7160453925159808,eduardo-barbeiro
vertebra-column,decision_tree,f1_score,v20,20,0.6171868462890134,eduardo-barbeiro
vertebra-column,knn,accuracy,v1,1,0.8225806451612904,eduardo-barbeiro
vertebra-column,knn,accuracy,v2,2,0.6935483870967742,eduardo-barbeiro
vertebra-column,knn,accuracy,v3,3,0.7419354838709677,eduardo-barbeiro
vertebra-column,knn,accuracy,v4,4,0.7258064516129032,eduardo-barbeiro
vertebra-column,knn,accuracy,v5,5,0.8225806451612904,eduardo-barbeiro
vertebra-column,knn,accuracy,v6,6,0.7903225806451613,eduardo-barbeiro
vertebra-column,knn,accuracy,v7,7,0.7096774193548387,eduardo-barbeiro
vertebra-column,knn,accuracy,v8,8,0.7741935483870968,eduardo-barbeiro
vertebra-column,knn,accuracy,v9,9,0.7580645161290323,eduardo-barbeiro
vertebra-column,knn,accuracy,v10,10,0.7580645161290323,eduardo-barbeiro
vertebra-column,knn,accuracy,v11,11,0.7580645161290323,eduardo-barbeiro
vertebra-column,knn,accuracy,v12,12,0.7258064516129032,eduardo-barbeiro
vertebra-column,knn,accuracy,v13,13,0.8225806451612904,eduardo-barbeiro
vertebra-column,knn,accuracy,v14,14,0.7741935483870968,eduardo-barbeiro
vertebra-column,knn,accuracy,v15,15,0.7096774193548387,eduardo-barbeiro
vertebra-column,knn,accuracy,v16,16,0.7258064516129032,eduardo-barbeiro
vertebra-column,knn,accuracy,v17,17,0.7741935483870968,eduardo-barbeiro
vertebra-column,knn,accuracy,v18,18,0.7419354838709677,eduardo-barbeiro
vertebra-column,knn,accuracy,v19,19,0.7741935483870968,eduardo-barbeiro
vertebra-column,knn,accuracy,v20,20,0.6774193548387096,eduardo-barbeiro
vertebra-column,knn,f1_score,v1,1,0.7760210803689064,eduardo-barbeiro
vertebra-column,knn,f1_score,v2,2,0.6568366592756837,eduardo-barbeiro
vertebra-column,knn,f1_score,v3,3,0.7130647130647131,eduardo-barbeiro
vertebra-column,knn,f1_score,v4,4,0.6828271395334214,eduardo-barbeiro
vertebra-column,knn,f1_score,v5,5,0.7688977688977688,eduardo-barbeiro
vertebra-column,knn,f1_score,v6,6,0.7261538461538461,eduardo-barbeiro
vertebra-column,knn,f1_score,v7,7,0.6620786620786621,eduardo-barbeiro
vertebra-column,knn,f1_score,v8,8,0.7673992673992673,eduardo-barbeiro
vertebra-column,knn,f1_score,v9,9,0.7361795292829775,eduardo-barbeiro
vertebra-column,knn,f1_score,v10,10,0.7387309790410566,eduardo-barbeiro
vertebra-column,knn,f1_score,v11,11,0.5950947603121516,eduardo-barbeiro
vertebra-column,knn,f1_score,v12,12,0.6910600255427841,eduardo-barbeiro
vertebra-column,knn,f1_score,v13,13,0.7739491691104594,eduardo-barbeiro
vertebra-column,knn,f1_score,v14,14,0.7640760441292356,eduardo-barbeiro
vertebra-column,knn,f1_score,v15,15,0.6971788028974456,eduardo-barbeiro
vertebra-column,knn,f1_score,v16,16,0.6970335675253708,eduardo-barbeiro
vertebra-column,knn,f1_score,v17,17,0.7377204539675936,eduardo-barbeiro
vertebra-column,knn,f1_score,v18,18,0.7047619047619048,eduardo-barbeiro
vertebra-column,knn,f1_score,v19,19,0.728114478114478,eduardo-barbeiro
vertebra-column,knn,f1_score,v20,20,0.5618067978533094,eduardo-barbeiro
vertebra-column,naive_bayes,accuracy,v1,1,0.8870967741935484,eduardo-barbeiro
vertebra-column,naive_bayes,accuracy,v2,2,0.8870967741935484,eduardo-barbeiro
vertebra-column,naive_bayes,accuracy,v3,3,0.7741935483870968,eduardo-barbeiro
vertebra-column,naive_bayes,accuracy,v4,4,0.7580645161290323,eduardo-barbeiro
vertebra-column,naive_bayes,accuracy,v5,5,0.7741935483870968,eduardo-barbeiro
vertebra-column,naive_bayes,accuracy,v6,6,0.8064516129032258,eduardo-barbeiro
vertebra-column,naive_bayes,accuracy,v7,7,0.935483870967742,eduardo-barbeiro
vertebra-column,naive_bayes,accuracy,v8,8,0.7419354838709677,eduardo-barbeiro
vertebra-column,naive_bayes,accuracy,v9,9,0.8709677419354839,eduardo-barbeiro
vertebra-column,naive_bayes,accuracy,v10,10,0.7580645161290323,eduardo-barbeiro
vertebra-column,naive_bayes,accuracy,v11,11,0.9193548387096774,eduardo-barbeiro
vertebra-column,naive_bayes,accuracy,v12,12,0.8225806451612904,eduardo-barbeiro
vertebra-column,naive_bayes,accuracy,v13,13,0.8064516129032258,eduardo-barbeiro
vertebra-column,naive_bayes,accuracy,v14,14,0.8064516129032258,eduardo-barbeiro
vertebra-column,naive_bayes,accuracy,v15,15,0.8064516129032258,eduardo-barbeiro
vertebra-column,naive_bayes,accuracy,v16,16,0.7903225806451613,eduardo-barbeiro
vertebra-column,naive_bayes,accuracy,v17,17,0.8548387096774194,eduardo-barbeiro
vertebra-column,naive_bayes,accuracy,v18,18,0.8709677419354839,eduardo-barbeiro
vertebra-column,naive_bayes,accuracy,v19,19,0.8709677419354839,eduardo-barbeiro
vertebra-column,naive_bayes,accuracy,v20,20,0.8064516129032258,eduardo-barbeiro
vertebra-column,naive_bayes,f1_score,v1,1,0.8357142857142857,eduardo-barbeiro
vertebra-column,naive_bayes,f1_score,v2,2,0.8770114942528736,eduardo-barbeiro
vertebra-column,naive_bayes,f1_score,v3,3,0.7432950191570882,eduardo-barbeiro
vertebra-column,naive_bayes,f1_score,v4,4,0.7056774642981539,eduardo-barbeiro
vertebra-column,naive_bayes,f1_score,v5,5,0.6856800856800858,eduardo-barbeiro
vertebra-column,naive_bayes,f1_score,v6,6,0.7205128205128206,eduardo-barbeiro
vertebra-column,naive_bayes,f1_score,v7,7,0.9034578990973706,eduardo-barbeiro
vertebra-column,naive_bayes,f1_score,v8,8,0.7347763347763347,eduardo-barbeiro
vertebra-column,naive_bayes,f1_score,v9,9,0.8344877344877345,eduardo-barbeiro
vertebra-column,naive_bayes,f1_score,v10,10,0.7167919799498748,eduardo-barbeiro
vertebra-column,naive_bayes,f1_score,v11,11,0.8881446039340776,eduardo-barbeiro
vertebra-column,naive_bayes,f1_score,v12,12,0.7762416794674859,eduardo-barbeiro
vertebra-column,naive_bayes,f1_score,v13,13,0.7583157583157583,eduardo-barbeiro
vertebra-column,naive_bayes,f1_score,v14,14,0.7861246612466125,eduardo-barbeiro
vertebra-column,naive_bayes,f1_score,v15,15,0.7486821186511589,eduardo-barbeiro
vertebra-column,naive_bayes,f1_score,v16,16,0.7532467532467533,eduardo-barbeiro
vertebra-column,naive_bayes,f1_score,v17,17,0.8341044919992289,eduardo-barbeiro
vertebra-column,naive_bayes,f1_score,v18,18,0.8310267471958586,eduardo-barbeiro
vertebra-column,naive_bayes,f1_score,v19,19,0.8424691358024691,eduardo-barbeiro
vertebra-column,naive_bayes,f1_score,v20,20,0.7002489884842825,eduardo-barbeiro
vertebra-column,perceptron,accuracy,v1,1,0.5967741935483871,eduardo-barbeiro
vertebra-column,perceptron,accuracy,v2,2,0.9032258064516128,eduardo-barbeiro
vertebra-column,perceptron,accuracy,v3,3,0.7580645161290323,eduardo-barbeiro
vertebra-column,perceptron,accuracy,v4,4,0.7258064516129032,eduardo-barbeiro
vertebra-column,perceptron,accuracy,v5,5,0.8548387096774194,eduardo-barbeiro
vertebra-column,perceptron,accuracy,v6,6,0.7903225806451613,eduardo-barbeiro
vertebra-column,perceptron,accuracy,v7,7,0.7258064516129032,eduardo-barbeiro
vertebra-column,perceptron,accuracy,v8,8,0.7741935483870968,eduardo-barbeiro
vertebra-column,perceptron,accuracy,v9,9,0.8225806451612904,eduardo-barbeiro
vertebra-column,perceptron,accuracy,v10,10,0.8225806451612904,eduardo-barbeiro
vertebra-column,perceptron,accuracy,v11,11,0.5967741935483871,eduardo-barbeiro
vertebra-column,perceptron,accuracy,v12,12,0.7096774193548387,eduardo-barbeiro
vertebra-column,perceptron,accuracy,v13,13,0.7580645161290323,eduardo-barbeiro
vertebra-column,perceptron,accuracy,v14,14,0.5645161290322581,eduardo-barbeiro
vertebra-column,perceptron,accuracy,v15,15,0.7419354838709677,eduardo-barbeiro
vertebra-column,perceptron,accuracy,v16,16,0.7741935483870968,eduardo-barbeiro
vertebra-column,perceptron,accuracy,v17,17,0.8064516129032258,eduardo-barbeiro
vertebra-column,perceptron,accuracy,v18,18,0.8225806451612904,eduardo-barbeiro
vertebra-column,perceptron,accuracy,v19,19,0.7903225806451613,eduardo-barbeiro
vertebra-column,perceptron,accuracy,v20,20,0.7741935483870968,eduardo-barbeiro
vertebra-column,perceptron,f1_score,v1,1,0.4433497536945812,eduardo-barbeiro
vertebra-column,perceptron,f1_score,v2,2,0.8927354035713169,eduardo-barbeiro
vertebra-column,perceptron,f1_score,v3,3,0.7254637835282997,eduardo-barbeiro
vertebra-column,perceptron,f1_score,v4,4,0.5832332761578044,eduardo-barbeiro
vertebra-column,perceptron,f1_score,v5,5,0.8001526662062449,eduardo-barbeiro
vertebra-column,perceptron,f1_score,v6,6,0.6481205926117616,eduardo-barbeiro
vertebra-column,perceptron,f1_score,v7,7,0.6044634377967711,eduardo-barbeiro
vertebra-column,perceptron,f1_score,v8,8,0.7663872770255749,eduardo-barbeiro
vertebra-column,perceptron,f1_score,v9,9,0.797148237826204,eduardo-barbeiro
vertebra-column,perceptron,f1_score,v10,10,0.7997198879551822,eduardo-barbeiro
vertebra-column,perceptron,f1_score,v11,11,0.4235764235764236,eduardo-barbeiro
vertebra-column,perceptron,f1_score,v12,12,0.5632583170254403,eduardo-barbeiro
vertebra-column,perceptron,f1_score,v13,13,0.5987301587301587,eduardo-barbeiro
vertebra-column,perceptron,f1_score,v14,14,0.5005446623093682,eduardo-barbeiro
vertebra-column,perceptron,f1_score,v15,15,0.7171929824561403,eduardo-barbeiro
vertebra-column,perceptron,f1_score,v16,16,0.6671626984126983,eduardo-barbeiro
vertebra-column,perceptron,f1_score,v17,17,0.7567216391804097,eduardo-barbeiro
vertebra-column,perceptron,f1_score,v18,18,0.7278688524590163,eduardo-barbeiro
vertebra-column,perceptron,f1_score,v19,19,0.6978121757177448,eduardo-barbeiro
vertebra-column,perceptron,f1_score,v20,20,0.6516036418697029,eduardo-barbeiro
vertebra-column,svm,accuracy,v1,1,0.7419354838709677,eduardo-barbeiro
vertebra-column,svm,accuracy,v2,2,0.6129032258064516,eduardo-barbeiro
vertebra-column,svm,accuracy,v3,3,0.6451612903225806,eduardo-barbeiro
vertebra-column,svm,accuracy,v4,4,0.6612903225806451,eduardo-barbeiro
vertebra-column,svm,accuracy,v5,5,0.7741935483870968,eduardo-barbeiro
vertebra-column,svm,accuracy,v6,6,0.6935483870967742,eduardo-barbeiro
vertebra-column,svm,accuracy,v7,7,0.6451612903225806,eduardo-barbeiro
vertebra-column,svm,accuracy,v8,8,0.6451612903225806,eduardo-barbeiro
vertebra-column,svm,accuracy,v9,9,0.7419354838709677,eduardo-barbeiro
vertebra-column,svm,accuracy,v10,10,0.6774193548387096,eduardo-barbeiro
vertebra-column,svm,accuracy,v11,11,0.7741935483870968,eduardo-barbeiro
vertebra-column,svm,accuracy,v12,12,0.6290322580645161,eduardo-barbeiro
vertebra-column,svm,accuracy,v13,13,0.6774193548387096,eduardo-barbeiro
vertebra-column,svm,accuracy,v14,14,0.6612903225806451,eduardo-barbeiro
vertebra-column,svm,accuracy,v15,15,0.6612903225806451,eduardo-barbeiro
vertebra-column,svm,accuracy,v16,16,0.6129032258064516,eduardo-barbeiro
vertebra-column,svm,accuracy,v17,17,0.6935483870967742,eduardo-barbeiro
vertebra-column,svm,accuracy,v18,18,0.7096774193548387,eduardo-barbeiro
vertebra-column,svm,accuracy,v19,19,0.6612903225806451,eduardo-barbeiro
vertebra-column,svm,accuracy,v20,20,0.7258064516129032,eduardo-barbeiro
vertebra-column,svm,f1_score,v1,1,0.5139010828211882,eduardo-barbeiro
vertebra-column,svm,f1_score,v2,2,0.4576850932362352,eduardo-barbeiro
vertebra-column,svm,f1_score,v3,3,0.4746291959406712,eduardo-barbeiro
vertebra-column,svm,f1_score,v4,4,0.5028985507246376,eduardo-barbeiro
vertebra-column,svm,f1_score,v5,5,0.6154057582629011,eduardo-barbeiro
vertebra-column,svm,f1_score,v6,6,0.462026862026862,eduardo-barbeiro
vertebra-column,svm,f1_score,v7,7,0.4492122719734659,eduardo-barbeiro
vertebra-column,svm,f1_score,v8,8,0.4816993464052287,eduardo-barbeiro
vertebra-column,svm,f1_score,v9,9,0.54312047399605,eduardo-barbeiro
vertebra-column,svm,f1_score,v10,10,0.5071168487255875,eduardo-barbeiro
vertebra-column,svm,f1_score,v11,11,0.5410628019323672,eduardo-barbeiro
vertebra-column,svm,f1_score,v12,12,0.468100358422939,eduardo-barbeiro
vertebra-column,svm,f1_score,v13,13,0.4902356902356903,eduardo-barbeiro
vertebra-column,svm,f1_score,v14,14,0.4977954144620811,eduardo-barbeiro
vertebra-column,svm,f1_score,v15,15,0.4615384615384615,eduardo-barbeiro
vertebra-column,svm,f1_score,v16,16,0.4486727742541695,eduardo-barbeiro
vertebra-column,svm,f1_score,v17,17,0.5068376068376068,eduardo-barbeiro
vertebra-column,svm,f1_score,v18,18,0.5282935455349248,eduardo-barbeiro
vertebra-column,svm,f1_score,v19,19,0.489135158626684,eduardo-barbeiro
vertebra-column,svm,f1_score,v20,20,0.4944560982918789,eduardo-barbeiro
wine,decision_tree,accuracy,v1,1,0.9444444444444444,larissa-v2
wine,decision_tree,accuracy,v2,2,0.8055555555555556,larissa-v2
wine,decision_tree,accuracy,v3,3,0.9722222222222222,larissa-v2
wine,decision_tree,accuracy,v4,4,0.9428571428571428,larissa-v2
wine,decision_tree,accuracy,v5,5,0.9714285714285714,larissa-v2
wine,decision_tree,accuracy,v6,6,0.9166666666666666,larissa-v2
wine,decision_tree,accuracy,v7,7,0.9444444444444444,larissa-v2
wine,decision_tree,accuracy,v8,8,0.8611111111111112,larissa-v2
wine,decision_tree,accuracy,v9,9,0.8857142857142857,larissa-v2
wine,decision_tree,accuracy,v10,10,0.9428571428571428,larissa-v2
wine,decision_tree,accuracy,v11,11,0.8888888888888888,larissa-v2
wine,decision_tree,accuracy,v12,12,0.9444444444444444,larissa-v2
wine,decision_tree,accuracy,v13,13,0.9444444444444444,larissa-v2
wine,decision_tree,accuracy,v14,14,0.9428571428571428,larissa-v2
wine,decision_tree,accuracy,v15,15,0.9714285714285714,larissa-v2
wine,decision_tree,accuracy,v16,16,0.9444444444444444,larissa-v2
wine,decision_tree,accuracy,v17,17,0.9722222222222222,larissa-v2
wine,decision_tree,accuracy,v18,18,0.8611111111111112,larissa-v2
wine,decision_tree,accuracy,v19,19,0.8571428571428571,larissa-v2
wine,decision_tree,accuracy,v20,20,0.9142857142857144,larissa-v2
wine,decision_tree,f1_score,v1,1,0.9484126984126984,larissa-v2
wine,decision_tree,f1_score,v2,2,0.8088405797101449,larissa-v2
wine,decision_tree,f1_score,v3,3,0.9740129935032484,larissa-v2
wine,decision_tree,f1_score,v4,4,0.9375,larissa-v2
wine,decision_tree,f1_score,v5,5,0.9701104613385314,larissa-v2
wine,decision_tree,f1_score,v6,6,0.91514687100894,larissa-v2
wine,decision_tree,f1_score,v7,7,0.9451526251526252,larissa-v2
wine,decision_tree,f1_score,v8,8,0.864606657710106,larissa-v2
wine,decision_tree,f1_score,v9,9,0.8870509607351712,larissa-v2
wine,decision_tree,f1_score,v10,10,0.943249299719888,larissa-v2
wine,decision_tree,f1_score,v11,11,0.8902691511387163,larissa-v2
wine,decision_tree,f1_score,v12,12,0.94531328320802,larissa-v2
wine,decision_tree,f1_score,v13,13,0.944469435697506,larissa-v2
wine,decision_tree,f1_score,v14,14,0.9465811965811968,larissa-v2
wine,decision_tree,f1_score,v15,15,0.9740129935032484,larissa-v2
wine,decision_tree,f1_score,v16,16,0.9457411645054664,larissa-v2
wine,decision_tree,f1_score,v17,17,0.9691228070175438,larissa-v2
wine,decision_tree,f1_score,v18,18,0.8621193789070377,larissa-v2
wine,decision_tree,f1_score,v19,19,0.86,larissa-v2
wine,decision_tree,f1_score,v20,20,0.9176703514271572,larissa-v2
wine,knn,accuracy,v1,1,0.9166666666666666,larissa-v2
wine,knn,accuracy,v2,2,0.8888888888888888,larissa-v2
wine,knn,accuracy,v3,3,0.9166666666666666,larissa-v2
wine,knn,accuracy,v4,4,1.0,larissa-v2
wine,knn,accuracy,v5,5,1.0,larissa-v2
wine,knn,accuracy,v6,6,0.9722222222222222,larissa-v2
wine,knn,accuracy,v7,7,0.8888888888888888,larissa-v2
wine,knn,accuracy,v8,8,1.0,larissa-v2
wine,knn,accuracy,v9,9,1.0,larissa-v2
wine,knn,accuracy,v10,10,0.9714285714285714,larissa-v2
wine,knn,accuracy,v11,11,0.8888888888888888,larissa-v2
wine,knn,accuracy,v12,12,0.9722222222222222,larissa-v2
wine,knn,accuracy,v13,13,1.0,larissa-v2
wine,knn,accuracy,v14,14,1.0,larissa-v2
wine,knn,accuracy,v15,15,0.9428571428571428,larissa-v2
wine,knn,accuracy,v16,16,1.0,larissa-v2
wine,knn,accuracy,v17,17,0.9722222222222222,larissa-v2
wine,knn,accuracy,v18,18,0.9722222222222222,larissa-v2
wine,knn,accuracy,v19,19,0.9428571428571428,larissa-v2
wine,knn,accuracy,v20,20,0.9142857142857144,larissa-v2
wine,knn,f1_score,v1,1,0.9163636363636364,larissa-v2
wine,knn,f1_score,v2,2,0.8876328502415459,larissa-v2
wine,knn,f1_score,v3,3,0.9162962962962964,larissa-v2
wine,knn,f1_score,v4,4,1.0,larissa-v2
wine,knn,f1_score,v5,5,1.0,larissa-v2
wine,knn,f1_score,v6,6,0.9751724137931036,larissa-v2
wine,knn,f1_score,v7,7,0.8876328502415459,larissa-v2
wine,knn,f1_score,v8,8,1.0,larissa-v2
wine,knn,f1_score,v9,9,1.0,larissa-v2
wine,knn,f1_score,v10,10,0.974320987654321,larissa-v2
wine,knn,f1_score,v11,11,0.8877655677655678,larissa-v2
wine,knn,f1_score,v12,12,0.974320987654321,larissa-v2
wine,knn,f1_score,v13,13,1.0,larissa-v2
wine,knn,f1_score,v14,14,1.0,larissa-v2
wine,knn,f1_score,v15,15,0.9434817813765184,larissa-v2
wine,knn,f1_score,v16,16,1.0,larissa-v2
wine,knn,f1_score,v17,17,0.970961887477314,larissa-v2
wine,knn,f1_score,v18,18,0.974320987654321,larissa-v2
wine,knn,f1_score,v19,19,0.9439932048627702,larissa-v2
wine,knn,f1_score,v20,20,0.9133333333333332,larissa-v2
wine,naive_bayes,accuracy,v1,1,0.9444444444444444,larissa-v2
wine,naive_bayes,accuracy,v2,2,0.9444444444444444,larissa-v2
wine,naive_bayes,accuracy,v3,3,1.0,larissa-v2
wine,naive_bayes,accuracy,v4,4,1.0,larissa-v2
wine,naive_bayes,accuracy,v5,5,1.0,larissa-v2
wine,naive_bayes,accuracy,v6,6,1.0,larissa-v2
wine,naive_bayes,accuracy,v7,7,0.9444444444444444,larissa-v2
wine,naive_bayes,accuracy,v8,8,0.9722222222222222,larissa-v2
wine,naive_bayes,accuracy,v9,9,0.9714285714285714,larissa-v2
wine,naive_bayes,accuracy,v10,10,1.0,larissa-v2
wine,naive_bayes,accuracy,v11,11,0.9444444444444444,larissa-v2
wine,naive_bayes,accuracy,v12,12,1.0,larissa-v2
wine,naive_bayes,accuracy,v13,13,1.0,larissa-v2
wine,naive_bayes,accuracy,v14,14,0.9714285714285714,larissa-v2
wine,naive_bayes,accuracy,v15,15,0.9428571428571428,larissa-v2
wine,naive_bayes,accuracy,v16,16,0.9444444444444444,larissa-v2
wine,naive_bayes,accuracy,v17,17,0.9722222222222222,larissa-v2
wine,naive_bayes,accuracy,v18,18,1.0,larissa-v2
wine,naive_bayes,accuracy,v19,19,1.0,larissa-v2
wine,naive_bayes,accuracy,v20,20,0.9428571428571428,larissa-v2
wine,naive_bayes,f1_score,v1,1,0.945824706694272,larissa-v2
wine,naive_bayes,f1_score,v2,2,0.944055944055944,larissa-v2
wine,naive_bayes,f1_score,v3,3,1.0,larissa-v2
wine,naive_bayes,f1_score,v4,4,1.0,larissa-v2
wine,naive_bayes,f1_score,v5,5,1.0,larissa-v2
wine,naive_bayes,f1_score,v6,6,1.0,larissa-v2
wine,naive_bayes,f1_score,v7,7,0.944055944055944,larissa-v2
wine,naive_bayes,f1_score,v8,8,0.9740129935032484,larissa-v2
wine,naive_bayes,f1_score,v9,9,0.9726327312534208,larissa-v2
wine,naive_bayes,f1_score,v10,10,1.0,larissa-v2
wine,naive_bayes,f1_score,v11,11,0.942857142857143,larissa-v2
wine,naive_bayes,f1_score,v12,12,1.0,larissa-v2
wine,naive_bayes,f1_score,v13,13,1.0,larissa-v2
wine,naive_bayes,f1_score,v14,14,0.9726327312534208,larissa-v2
wine,naive_bayes,f1_score,v15,15,0.9441538629181648,larissa-v2
wine,naive_bayes,f1_score,v16,16,0.9457411645054664,larissa-v2
wine,naive_bayes,f1_score,v17,17,0.970961887477314,larissa-v2
wine,naive_bayes,f1_score,v18,18,1.0,larissa-v2
wine,naive_bayes,f1_score,v19,19,1.0,larissa-v2
wine,naive_bayes,f1_score,v20,20,0.9441538629181648,larissa-v2
wine,perceptron,accuracy,v1,1,0.9722222222222222,larissa-v2
wine,perceptron,accuracy,v2,2,0.9166666666666666,larissa-v2
wine,perceptron,accuracy,v3,3,0.9722222222222222,larissa-v2
wine,perceptron,accuracy,v4,4,0.9714285714285714,larissa-v2
wine,perceptron,accuracy,v5,5,1.0,larissa-v2
wine,perceptron,accuracy,v6,6,1.0,larissa-v2
wine,perceptron,accuracy,v7,7,0.9722222222222222,larissa-v2
wine,perceptron,accuracy,v8,8,0.9444444444444444,larissa-v2
wine,perceptron,accuracy,v9,9,0.9714285714285714,larissa-v2
wine,perceptron,accuracy,v10,10,0.9428571428571428,larissa-v2
wine,perceptron,accuracy,v11,11,1.0,larissa-v2
wine,perceptron,accuracy,v12,12,0.9444444444444444,larissa-v2
wine,perceptron,accuracy,v13,13,0.9722222222222222,larissa-v2
wine,perceptron,accuracy,v14,14,0.9714285714285714,larissa-v2
wine,perceptron,accuracy,v15,15,0.9714285714285714,larissa-v2
wine,perceptron,accuracy,v16,16,0.9444444444444444,larissa-v2
wine,perceptron,accuracy,v17,17,0.9722222222222222,larissa-v2
wine,perceptron,accuracy,v18,18,1.0,larissa-v2
wine,perceptron,accuracy,v19,19,0.9714285714285714,larissa-v2
wine,perceptron,accuracy,v20,20,0.9714285714285714,larissa-v2
wine,perceptron,f1_score,v1,1,0.974320987654321,larissa-v2
wine,perceptron,f1_score,v2,2,0.9163636363636364,larissa-v2
wine,perceptron,f1_score,v3,3,0.970961887477314,larissa-v2
wine,perceptron,f1_score,v4,4,0.9696394686907022,larissa-v2
wine,perceptron,f1_score,v5,5,1.0,larissa-v2
wine,perceptron,f1_score,v6,6,1.0,larissa-v2
wine,perceptron,f1_score,v7,7,0.9717813051146384,larissa-v2
wine,perceptron,f1_score,v8,8,0.9487179487179488,larissa-v2
wine,perceptron,f1_score,v9,9,0.9726327312534208,larissa-v2
wine,perceptron,f1_score,v10,10,0.943249299719888,larissa-v2
wine,perceptron,f1_score,v11,11,1.0,larissa-v2
wine,perceptron,f1_score,v12,12,0.9487179487179488,larissa-v2
wine,perceptron,f1_score,v13,13,0.974320987654321,larissa-v2
wine,perceptron,f1_score,v14,14,0.973161567364466,larissa-v2
wine,perceptron,f1_score,v15,15,0.9701104613385314,larissa-v2
wine,perceptron,f1_score,v16,16,0.9457411645054664,larissa-v2
wine,perceptron,f1_score,v17,17,0.970961887477314,larissa-v2
wine,perceptron,f1_score,v18,18,1.0,larissa-v2
wine,perceptron,f1_score,v19,19,0.973161567364466,larissa-v2
wine,perceptron,f1_score,v20,20,0.9701104613385314,larissa-v2
wine,svm,accuracy,v1,1,0.9722222222222222,larissa-v2
wine,svm,accuracy,v2,2,0.9444444444444444,larissa-v2
